V1,V2,V3,File,ROTATE_0
LABELS,61.8492736816,Mammal,P.concolor 2003-12-27 5695-14 B.Principal-6000.JPG,
LABELS,52.1359672546,Alpaca,P.concolor 2003-12-27 5695-14 B.Principal-6000.JPG,
LABELS,52.1359672546,Llama,P.concolor 2003-12-27 5695-14 B.Principal-6000.JPG,
LABELS,51.1728210449,Dirt Road,P.concolor 2003-12-27 5695-14 B.Principal-6000.JPG,
LABELS,51.1728210449,Gravel,P.concolor 2003-12-27 5695-14 B.Principal-6000.JPG,
LABELS,51.1728210449,Road,P.concolor 2003-12-27 5695-14 B.Principal-6000.JPG,
LABELS,55.2892227173,Animal,Pconcolor 2494-23.JPG,
LABELS,55.2892227173,Dog,Pconcolor 2494-23.JPG,
LABELS,55.2892227173,Pet,Pconcolor 2494-23.JPG,
LABELS,55.2892227173,White Dog,Pconcolor 2494-23.JPG,
LABELS,54.0221328735,Canine,Pconcolor 2494-23.JPG,
LABELS,54.0221328735,Mammal,Pconcolor 2494-23.JPG,
LABELS,54.0221328735,Pointer,Pconcolor 2494-23.JPG,
LABELS,75.0375061035,Animal,Pconcolor 2502-3.JPG,
LABELS,75.0375061035,Cougar,Pconcolor 2502-3.JPG,
LABELS,75.0375061035,Lion,Pconcolor 2502-3.JPG,
LABELS,75.0375061035,Puma,Pconcolor 2502-3.JPG,
LABELS,61.246055603,Deer,Pconcolor 2502-3.JPG,
LABELS,61.246055603,Mammal,Pconcolor 2502-3.JPG,
LABELS,61.246055603,Wildlife,Pconcolor 2502-3.JPG,
LABELS,54.7416267395,Gazelle,Pconcolor 2502-3.JPG,
LABELS,54.7416267395,Impala,Pconcolor 2502-3.JPG,
LABELS,98.3378677368,Animal,Pconcolor 2511-5.JPG,
LABELS,98.3378677368,Cougar,Pconcolor 2511-5.JPG,
LABELS,98.3378677368,Lion,Pconcolor 2511-5.JPG,
LABELS,98.3378677368,Puma,Pconcolor 2511-5.JPG,
LABELS,97.4467926025,Animal,Pconcolor 3718-11.JPG,
LABELS,97.4467926025,Cougar,Pconcolor 3718-11.JPG,
LABELS,97.4467926025,Lion,Pconcolor 3718-11.JPG,
LABELS,97.4467926025,Puma,Pconcolor 3718-11.JPG,
LABELS,96.6647872925,Animal,Pconcolor 3718-7.JPG,
LABELS,96.6647872925,Cougar,Pconcolor 3718-7.JPG,
LABELS,96.6647872925,Lion,Pconcolor 3718-7.JPG,
LABELS,96.6647872925,Puma,Pconcolor 3718-7.JPG,
LABELS,52.5770721436,Dog,Pconcolor 3718-7.JPG,
LABELS,52.5770721436,Pet,Pconcolor 3718-7.JPG,
LABELS,52.5770721436,White Dog,Pconcolor 3718-7.JPG,
LABELS,79.0887298584,Animal,Pconcolor 3735-31.JPG,
LABELS,79.0887298584,Cougar,Pconcolor 3735-31.JPG,
LABELS,79.0887298584,Lion,Pconcolor 3735-31.JPG,
LABELS,79.0887298584,Puma,Pconcolor 3735-31.JPG,
LABELS,88.7439804077,Animal,Pconcolor 3739-26.JPG,
LABELS,88.7439804077,Canine,Pconcolor 3739-26.JPG,
LABELS,88.7439804077,Coyote,Pconcolor 3739-26.JPG,
LABELS,88.7439804077,Grey Fox,Pconcolor 3739-26.JPG,
LABELS,88.7439804077,Mammal,Pconcolor 3739-26.JPG,
LABELS,88.7439804077,Red Wolf,Pconcolor 3739-26.JPG,
LABELS,61.2747268677,Cougar,Pconcolor 3739-26.JPG,
LABELS,61.2747268677,Lion,Pconcolor 3739-26.JPG,
LABELS,61.2747268677,Puma,Pconcolor 3739-26.JPG,
LABELS,55.1477241516,Wolf,Pconcolor 3739-26.JPG,
LABELS,54.8092918396,Label,Pconcolor 3739-26.JPG,
LABELS,54.8092918396,Text,Pconcolor 3739-26.JPG,
LABELS,50.7102661133,Dirt Road,Pconcolor 3739-26.JPG,
LABELS,50.7102661133,Gravel,Pconcolor 3739-26.JPG,
LABELS,50.7102661133,Road,Pconcolor 3739-26.JPG,
LABELS,96.1887512207,Animal,Pconcolor 3739-27.JPG,
LABELS,96.1887512207,Canine,Pconcolor 3739-27.JPG,
LABELS,96.1887512207,Coyote,Pconcolor 3739-27.JPG,
LABELS,96.1887512207,Grey Fox,Pconcolor 3739-27.JPG,
LABELS,96.1887512207,Mammal,Pconcolor 3739-27.JPG,
LABELS,96.1887512207,Red Wolf,Pconcolor 3739-27.JPG,
LABELS,66.7769393921,Paper,Pconcolor 3739-27.JPG,
LABELS,66.7769393921,Text,Pconcolor 3739-27.JPG,
LABELS,66.7769393921,Ticket,Pconcolor 3739-27.JPG,
LABELS,59.7686347961,Asphalt,Pconcolor 3739-27.JPG,
LABELS,59.7686347961,Tarmac,Pconcolor 3739-27.JPG,
LABELS,57.8864631653,Label,Pconcolor 3739-27.JPG,
LABELS,51.7873420715,Ground,Pconcolor 3739-27.JPG,
LABELS,51.7873420715,Soil,Pconcolor 3739-27.JPG,
LABELS,51.1367683411,License,Pconcolor 3739-27.JPG,
LABELS,51.1367683411,License Plate,Pconcolor 3739-27.JPG,
LABELS,67.3782272339,Animal,Pconcolor 596-35.JPG,
LABELS,67.3782272339,Cougar,Pconcolor 596-35.JPG,
LABELS,67.3782272339,Lion,Pconcolor 596-35.JPG,
LABELS,67.3782272339,Puma,Pconcolor 596-35.JPG,
LABELS,62.1295394897,Animal,P.concolor B-Rancho Chico 3715-20.JPG,
LABELS,62.1295394897,Dog,P.concolor B-Rancho Chico 3715-20.JPG,
LABELS,62.1295394897,Pet,P.concolor B-Rancho Chico 3715-20.JPG,
LABELS,62.1295394897,White Dog,P.concolor B-Rancho Chico 3715-20.JPG,
LABELS,59.4834403992,Cougar,P.concolor B-Rancho Chico 3715-20.JPG,
LABELS,59.4834403992,Lion,P.concolor B-Rancho Chico 3715-20.JPG,
LABELS,59.4834403992,Puma,P.concolor B-Rancho Chico 3715-20.JPG,
LABELS,59.2433395386,Canine,P.concolor B-Rancho Chico 3715-20.JPG,
LABELS,59.2433395386,Coyote,P.concolor B-Rancho Chico 3715-20.JPG,
LABELS,59.2433395386,Grey Fox,P.concolor B-Rancho Chico 3715-20.JPG,
LABELS,59.2433395386,Mammal,P.concolor B-Rancho Chico 3715-20.JPG,
LABELS,59.2433395386,Red Wolf,P.concolor B-Rancho Chico 3715-20.JPG,
LABELS,74.2436981201,Abyssinian,P.concolor B.Solano-5000 3716-15.JPG,
LABELS,74.2436981201,Animal,P.concolor B.Solano-5000 3716-15.JPG,
LABELS,74.2436981201,Cat,P.concolor B.Solano-5000 3716-15.JPG,
LABELS,74.2436981201,Mammal,P.concolor B.Solano-5000 3716-15.JPG,
LABELS,74.2436981201,Pet,P.concolor B.Solano-5000 3716-15.JPG,
LABELS,66.9986801147,Siamese,P.concolor B.Solano-5000 3716-15.JPG,
LABELS,60.1411705017,Manx,P.concolor B.Solano-5000 3716-15.JPG,
LABELS,97.3838500977,Animal,P.concolor B.Solano-5000 3738-2.JPG,
LABELS,97.3838500977,Cougar,P.concolor B.Solano-5000 3738-2.JPG,
LABELS,97.3838500977,Lion,P.concolor B.Solano-5000 3738-2.JPG,
LABELS,97.3838500977,Puma,P.concolor B.Solano-5000 3738-2.JPG,
LABELS,64.5609664917,Gazelle,P.concolor B.Solano-5000 3738-2.JPG,
LABELS,64.5609664917,Impala,P.concolor B.Solano-5000 3738-2.JPG,
LABELS,64.5609664917,Mammal,P.concolor B.Solano-5000 3738-2.JPG,
LABELS,64.5609664917,Wildlife,P.concolor B.Solano-5000 3738-2.JPG,
LABELS,96.4664993286,Animal,P.gymnocercus 2003-12-26 5701-11 S.Ana-0.JPG,
LABELS,96.4664993286,Canine,P.gymnocercus 2003-12-26 5701-11 S.Ana-0.JPG,
LABELS,96.4664993286,Dog,P.gymnocercus 2003-12-26 5701-11 S.Ana-0.JPG,
LABELS,96.4664993286,Husky,P.gymnocercus 2003-12-26 5701-11 S.Ana-0.JPG,
LABELS,96.4664993286,Mammal,P.gymnocercus 2003-12-26 5701-11 S.Ana-0.JPG,
LABELS,96.4664993286,Pet,P.gymnocercus 2003-12-26 5701-11 S.Ana-0.JPG,
LABELS,86.5209884644,White Dog,P.gymnocercus 2003-12-26 5701-11 S.Ana-0.JPG,
LABELS,78.8925323486,Coyote,P.gymnocercus 2003-12-26 5701-11 S.Ana-0.JPG,
LABELS,78.8925323486,Grey Fox,P.gymnocercus 2003-12-26 5701-11 S.Ana-0.JPG,
LABELS,78.8925323486,Red Wolf,P.gymnocercus 2003-12-26 5701-11 S.Ana-0.JPG,
LABELS,96.913444519,Animal,pgymnocercus 9209-8 Sta.Ana-6000.jpg,
LABELS,96.913444519,Canine,pgymnocercus 9209-8 Sta.Ana-6000.jpg,
LABELS,96.913444519,Coyote,pgymnocercus 9209-8 Sta.Ana-6000.jpg,
LABELS,96.913444519,Grey Fox,pgymnocercus 9209-8 Sta.Ana-6000.jpg,
LABELS,96.913444519,Mammal,pgymnocercus 9209-8 Sta.Ana-6000.jpg,
LABELS,96.913444519,Red Wolf,pgymnocercus 9209-8 Sta.Ana-6000.jpg,
LABELS,75.6176528931,Dog,pgymnocercus 9209-8 Sta.Ana-6000.jpg,
LABELS,75.6176528931,Pet,pgymnocercus 9209-8 Sta.Ana-6000.jpg,
LABELS,75.6176528931,White Dog,pgymnocercus 9209-8 Sta.Ana-6000.jpg,
LABELS,62.9114685059,Fox,pgymnocercus 9209-8 Sta.Ana-6000.jpg,
LABELS,62.9114685059,Kit Fox,pgymnocercus 9209-8 Sta.Ana-6000.jpg,
LABELS,62.9114685059,Red Fox,pgymnocercus 9209-8 Sta.Ana-6000.jpg,
LABELS,57.5825691223,Husky,pgymnocercus 9209-8 Sta.Ana-6000.jpg,
LABELS,99.1698150635,Animal,pgymnocercus 9209-9 Sta.Ana-6000.jpg,
LABELS,99.1698150635,Canine,pgymnocercus 9209-9 Sta.Ana-6000.jpg,
LABELS,99.1698150635,Coyote,pgymnocercus 9209-9 Sta.Ana-6000.jpg,
LABELS,99.1698150635,Grey Fox,pgymnocercus 9209-9 Sta.Ana-6000.jpg,
LABELS,99.1698150635,Mammal,pgymnocercus 9209-9 Sta.Ana-6000.jpg,
LABELS,99.1698150635,Red Wolf,pgymnocercus 9209-9 Sta.Ana-6000.jpg,
LABELS,66.5999755859,Dog,pgymnocercus 9209-9 Sta.Ana-6000.jpg,
LABELS,66.5999755859,Husky,pgymnocercus 9209-9 Sta.Ana-6000.jpg,
LABELS,66.5999755859,Pet,pgymnocercus 9209-9 Sta.Ana-6000.jpg,
LABELS,77.3830566406,Animal,Pgymnocercus-cara 596-37.JPG,
LABELS,77.3830566406,Canine,Pgymnocercus-cara 596-37.JPG,
LABELS,77.3830566406,Coyote,Pgymnocercus-cara 596-37.JPG,
LABELS,77.3830566406,Grey Fox,Pgymnocercus-cara 596-37.JPG,
LABELS,77.3830566406,Mammal,Pgymnocercus-cara 596-37.JPG,
LABELS,77.3830566406,Red Wolf,Pgymnocercus-cara 596-37.JPG,
LABELS,76.6144485474,Fox,Pgymnocercus-cara 596-37.JPG,
LABELS,62.0945739746,Kit Fox,Pgymnocercus-cara 596-37.JPG,
LABELS,62.0945739746,Red Fox,Pgymnocercus-cara 596-37.JPG,
LABELS,58.4007873535,Arctic Fox,Pgymnocercus-cara 596-37.JPG,
LABELS,59.8943367004,Plant,P.onca 2003-12-20 5695-3 B.Principal-6000.JPG,
LABELS,59.8943367004,Vegetation,P.onca 2003-12-20 5695-3 B.Principal-6000.JPG,
LABELS,52.469909668,Dirt Road,P.onca 2003-12-20 5695-3 B.Principal-6000.JPG,
LABELS,52.469909668,Gravel,P.onca 2003-12-20 5695-3 B.Principal-6000.JPG,
LABELS,52.469909668,Road,P.onca 2003-12-20 5695-3 B.Principal-6000.JPG,
LABELS,51.0305595398,Field,P.onca 2003-12-20 5695-3 B.Principal-6000.JPG,
LABELS,51.0305595398,Grass,P.onca 2003-12-20 5695-3 B.Principal-6000.JPG,
LABELS,51.0305595398,Grassland,P.onca 2003-12-20 5695-3 B.Principal-6000.JPG,
LABELS,50.9295654297,Cushion,P.onca 2003-12-20 5695-3 B.Principal-6000.JPG,
LABELS,50.9295654297,Home Decor,P.onca 2003-12-20 5695-3 B.Principal-6000.JPG,
LABELS,50.9295654297,Pillow,P.onca 2003-12-20 5695-3 B.Principal-6000.JPG,
LABELS,94.0000152588,Animal,P.onca 2004-01-08 5713-6 B. Gareca-6000.JPG,
LABELS,94.0000152588,Cat,P.onca 2004-01-08 5713-6 B. Gareca-6000.JPG,
LABELS,94.0000152588,Mammal,P.onca 2004-01-08 5713-6 B. Gareca-6000.JPG,
LABELS,94.0000152588,Pet,P.onca 2004-01-08 5713-6 B. Gareca-6000.JPG,
LABELS,63.3501930237,Leopard,P.onca 2004-01-08 5713-6 B. Gareca-6000.JPG,
LABELS,63.3501930237,Ocelot,P.onca 2004-01-08 5713-6 B. Gareca-6000.JPG,
LABELS,55.2816085815,Jaguar,P.onca 2004-01-08 5713-6 B. Gareca-6000.JPG,
LABELS,51.5974121094,Field,P.onca 2004-01-08 5713-6 B. Gareca-6000.JPG,
LABELS,51.5974121094,Grass,P.onca 2004-01-08 5713-6 B. Gareca-6000.JPG,
LABELS,51.5974121094,Grassland,P.onca 2004-01-08 5713-6 B. Gareca-6000.JPG,
LABELS,51.5974121094,Plant,P.onca 2004-01-08 5713-6 B. Gareca-6000.JPG,
LABELS,50.8227577209,Dirt Road,P.onca 2004-01-08 5713-6 B. Gareca-6000.JPG,
LABELS,50.8227577209,Gravel,P.onca 2004-01-08 5713-6 B. Gareca-6000.JPG,
LABELS,50.8227577209,Road,P.onca 2004-01-08 5713-6 B. Gareca-6000.JPG,
LABELS,86.9918289185,Animal,ponca 2493-5.JPG,
LABELS,86.9918289185,Jaguar,ponca 2493-5.JPG,
LABELS,86.9918289185,Leopard,ponca 2493-5.JPG,
LABELS,53.3662452698,Mammal,ponca 2493-5.JPG,
LABELS,53.3662452698,Ocelot,ponca 2493-5.JPG,
LABELS,51.0817527771,Outdoors,ponca 2493-5.JPG,
LABELS,51.0817527771,Sea,ponca 2493-5.JPG,
LABELS,51.0817527771,Water,ponca 2493-5.JPG,
LABELS,72.0640029907,Animal,ponca 9209-13 Sta.Ana-6000.jpg,
LABELS,72.0640029907,Jaguar,ponca 9209-13 Sta.Ana-6000.jpg,
LABELS,72.0640029907,Leopard,ponca 9209-13 Sta.Ana-6000.jpg,
LABELS,69.4485473633,Sea Life,ponca 9209-13 Sta.Ana-6000.jpg,
LABELS,58.0597686768,Mammal,ponca 9209-13 Sta.Ana-6000.jpg,
LABELS,58.0597686768,Ocelot,ponca 9209-13 Sta.Ana-6000.jpg,
LABELS,53.0721588135,Wildlife,ponca 9209-13 Sta.Ana-6000.jpg,
LABELS,98.4101028442,Animal,Pseudalopex gymnocercus B. Rococo 1-05-05 3731-27.JPG,
LABELS,98.4101028442,Canine,Pseudalopex gymnocercus B. Rococo 1-05-05 3731-27.JPG,
LABELS,98.4101028442,Coyote,Pseudalopex gymnocercus B. Rococo 1-05-05 3731-27.JPG,
LABELS,98.4101028442,Grey Fox,Pseudalopex gymnocercus B. Rococo 1-05-05 3731-27.JPG,
LABELS,98.4101028442,Mammal,Pseudalopex gymnocercus B. Rococo 1-05-05 3731-27.JPG,
LABELS,98.4101028442,Red Wolf,Pseudalopex gymnocercus B. Rococo 1-05-05 3731-27.JPG,
LABELS,84.0347976685,Fox,Pseudalopex gymnocercus B. Rococo 1-05-05 3731-27.JPG,
LABELS,84.0347976685,Kit Fox,Pseudalopex gymnocercus B. Rococo 1-05-05 3731-27.JPG,
LABELS,84.0347976685,Red Fox,Pseudalopex gymnocercus B. Rococo 1-05-05 3731-27.JPG,
LABELS,67.2274703979,Wolf,Pseudalopex gymnocercus B. Rococo 1-05-05 3731-27.JPG,
LABELS,97.4662857056,Animal,Puma concolor B. Rococo 3-04-05 3727-19.JPG,
LABELS,97.4662857056,Cougar,Puma concolor B. Rococo 3-04-05 3727-19.JPG,
LABELS,97.4662857056,Lion,Puma concolor B. Rococo 3-04-05 3727-19.JPG,
LABELS,97.4662857056,Puma,Puma concolor B. Rococo 3-04-05 3727-19.JPG,
LABELS,98.0422439575,Animal,Puma concolor Salitral 3730-22.JPG,
LABELS,98.0422439575,Cougar,Puma concolor Salitral 3730-22.JPG,
LABELS,98.0422439575,Lion,Puma concolor Salitral 3730-22.JPG,
LABELS,98.0422439575,Puma,Puma concolor Salitral 3730-22.JPG,
LABELS,60.9088821411,Canine,Puma concolor Salitral 3730-22.JPG,
LABELS,60.9088821411,Coyote,Puma concolor Salitral 3730-22.JPG,
LABELS,60.9088821411,Grey Fox,Puma concolor Salitral 3730-22.JPG,
LABELS,60.9088821411,Mammal,Puma concolor Salitral 3730-22.JPG,
LABELS,60.9088821411,Red Wolf,Puma concolor Salitral 3730-22.JPG,
LABELS,56.2513580322,Dog,Puma concolor Salitral 3730-22.JPG,
LABELS,56.2513580322,Pet,Puma concolor Salitral 3730-22.JPG,
LABELS,56.2513580322,White Dog,Puma concolor Salitral 3730-22.JPG,
LABELS,99.1548995972,Bird,R.americana 2003-12-31 5707-30 Gareca-6000.JPG,
LABELS,99.1548995972,Crane Bird,R.americana 2003-12-31 5707-30 Gareca-6000.JPG,
LABELS,99.1548995972,Heron,R.americana 2003-12-31 5707-30 Gareca-6000.JPG,
LABELS,73.971321106,Eel,R.americana 2003-12-31 5707-30 Gareca-6000.JPG,
LABELS,73.971321106,Fish,R.americana 2003-12-31 5707-30 Gareca-6000.JPG,
LABELS,73.971321106,Sea Life,R.americana 2003-12-31 5707-30 Gareca-6000.JPG,
LABELS,60.0378646851,Beak,R.americana 2003-12-31 5707-30 Gareca-6000.JPG,
LABELS,58.2491378784,Grassland,R.americana 2003-12-31 5707-30 Gareca-6000.JPG,
LABELS,58.2491378784,Outdoors,R.americana 2003-12-31 5707-30 Gareca-6000.JPG,
LABELS,58.2491378784,Savanna,R.americana 2003-12-31 5707-30 Gareca-6000.JPG,
LABELS,50.5105361938,Plant,R.americana 2003-12-31 5707-30 Gareca-6000.JPG,
LABELS,50.5105361938,Vegetation,R.americana 2003-12-31 5707-30 Gareca-6000.JPG,
LABELS,90.5109100342,Blizzard,ramericana 5299-4 Gareca-2000.JPG,
LABELS,90.5109100342,Outdoors,ramericana 5299-4 Gareca-2000.JPG,
LABELS,90.5109100342,Snow,ramericana 5299-4 Gareca-2000.JPG,
LABELS,90.5109100342,Weather,ramericana 5299-4 Gareca-2000.JPG,
LABELS,90.5109100342,Winter,ramericana 5299-4 Gareca-2000.JPG,
LABELS,64.9323577881,Bird,ramericana 5299-4 Gareca-2000.JPG,
LABELS,64.9323577881,Crane Bird,ramericana 5299-4 Gareca-2000.JPG,
LABELS,64.9323577881,Heron,ramericana 5299-4 Gareca-2000.JPG,
LABELS,50.5804901123,Field,ramericana 5299-4 Gareca-2000.JPG,
LABELS,50.5804901123,Grass,ramericana 5299-4 Gareca-2000.JPG,
LABELS,50.5804901123,Grassland,ramericana 5299-4 Gareca-2000.JPG,
LABELS,50.5804901123,Plant,ramericana 5299-4 Gareca-2000.JPG,
LABELS,91.1910629272,Reptile,R.americana 5713-13 Gareca-6000.JPG,
LABELS,91.1910629272,Sea Life,R.americana 5713-13 Gareca-6000.JPG,
LABELS,91.1910629272,Sea Snake,R.americana 5713-13 Gareca-6000.JPG,
LABELS,91.1910629272,Snake,R.americana 5713-13 Gareca-6000.JPG,
LABELS,58.2448501587,Bird,R.americana 5713-13 Gareca-6000.JPG,
LABELS,58.2448501587,Crane Bird,R.americana 5713-13 Gareca-6000.JPG,
LABELS,58.2448501587,Heron,R.americana 5713-13 Gareca-6000.JPG,
LABELS,53.5522537231,Ostrich,R.americana 5713-13 Gareca-6000.JPG,
LABELS,98.2881774902,Animal,Ttajacu 2493-25.JPG,
LABELS,98.2881774902,Boar,Ttajacu 2493-25.JPG,
LABELS,98.2881774902,Hog,Ttajacu 2493-25.JPG,
LABELS,98.2881774902,Mammal,Ttajacu 2493-25.JPG,
LABELS,98.2881774902,Pig,Ttajacu 2493-25.JPG,
LABELS,58.6165084839,Halloween,T.terrestris 2004-01-11 5715-8 S.Ana-4000.JPG,
LABELS,96.8977661133,Animal,visca 3728-10.JPG,
LABELS,96.8977661133,Mammal,visca 3728-10.JPG,
LABELS,96.8977661133,Possum,visca 3728-10.JPG,
LABELS,51.2240104675,Asphalt,visca 3728-10.JPG,
LABELS,51.2240104675,Tarmac,visca 3728-10.JPG,
LABELS,92.140586853,Animal,visca 3728-13 rasca.JPG,
LABELS,92.140586853,Kangaroo,visca 3728-13 rasca.JPG,
LABELS,92.140586853,Mammal,visca 3728-13 rasca.JPG,
LABELS,92.140586853,Wallaby,visca 3728-13 rasca.JPG,
LABELS,81.083694458,Possum,visca 3728-13 rasca.JPG,
LABELS,65.5555114746,Conifer,visca 3728-13 rasca.JPG,
LABELS,65.5555114746,Fir,visca 3728-13 rasca.JPG,
LABELS,65.5555114746,Plant,visca 3728-13 rasca.JPG,
LABELS,65.5555114746,Tree,visca 3728-13 rasca.JPG,
LABELS,65.4368743896,Wood,visca 3728-13 rasca.JPG,
LABELS,65.4368743896,Yew,visca 3728-13 rasca.JPG,
LABELS,57.7928352356,Forest,visca 3728-13 rasca.JPG,
LABELS,57.7928352356,Jungle,visca 3728-13 rasca.JPG,
LABELS,57.7928352356,Rainforest,visca 3728-13 rasca.JPG,
LABELS,57.7928352356,Vegetation,visca 3728-13 rasca.JPG,
LABELS,52.3929290771,Moss,visca 3728-13 rasca.JPG,
LABELS,51.6554603577,Blossom,visca 3728-13 rasca.JPG,
LABELS,51.6554603577,Flora,visca 3728-13 rasca.JPG,
LABELS,51.6554603577,Flower,visca 3728-13 rasca.JPG,
LABELS,51.5528678894,Outdoors,visca 3728-13 rasca.JPG,
LABELS,51.176815033,Abies,visca 3728-13 rasca.JPG,
LABELS,51.176815033,Spruce,visca 3728-13 rasca.JPG,
LABELS,50.6729240417,Soil,visca 3728-13 rasca.JPG,
LABELS,50.6125221252,Pine,visca 3728-13 rasca.JPG,
LABELS,93.5325927734,Animal,visca 3728-26.JPG,
LABELS,93.5325927734,Kangaroo,visca 3728-26.JPG,
LABELS,93.5325927734,Mammal,visca 3728-26.JPG,
LABELS,93.5325927734,Wallaby,visca 3728-26.JPG,
LABELS,73.0682144165,Plant,visca 3728-26.JPG,
LABELS,73.0682144165,Tree,visca 3728-26.JPG,
LABELS,67.9725799561,Possum,visca 3728-26.JPG,
LABELS,64.8819503784,Forest,visca 3728-26.JPG,
LABELS,64.8819503784,Vegetation,visca 3728-26.JPG,
LABELS,58.2311210632,Canine,visca 3728-26.JPG,
LABELS,58.2311210632,Coyote,visca 3728-26.JPG,
LABELS,58.2311210632,Grey Fox,visca 3728-26.JPG,
LABELS,58.2311210632,Red Wolf,visca 3728-26.JPG,
LABELS,55.8729057312,Jungle,visca 3728-26.JPG,
LABELS,55.1160736084,Rainforest,visca 3728-26.JPG,
LABELS,54.9563179016,Bush,visca 3728-26.JPG,
LABELS,53.4177703857,Oak,visca 3728-26.JPG,
LABELS,53.4177703857,Wood,visca 3728-26.JPG,
LABELS,53.1663017273,Ivy,visca 3728-26.JPG,
LABELS,53.1663017273,Vine,visca 3728-26.JPG,
LABELS,52.6428337097,Outdoors,visca 3728-26.JPG,
LABELS,52.1063575745,Grove,visca 3728-26.JPG,
LABELS,52.1063575745,Land,visca 3728-26.JPG,
LABELS,51.8248023987,Blossom,visca 3728-26.JPG,
LABELS,51.8248023987,Flora,visca 3728-26.JPG,
LABELS,51.8248023987,Flower,visca 3728-26.JPG,
LABELS,51.5701408386,Birch,visca 3728-26.JPG,
LABELS,51.067073822,Conifer,visca 3728-26.JPG,
LABELS,51.067073822,Fir,visca 3728-26.JPG,
LABELS,50.9117431641,Adorable,visca 3728-26.JPG,
LABELS,91.1655197144,Animal,visca 3734-16.JPG,
LABELS,91.1655197144,Mammal,visca 3734-16.JPG,
LABELS,91.1655197144,Rat,visca 3734-16.JPG,
LABELS,91.1655197144,Rodent,visca 3734-16.JPG,
LABELS,66.2998886108,Forest,visca 3734-28.JPG,
LABELS,66.2998886108,Vegetation,visca 3734-28.JPG,
LABELS,58.4655303955,Jungle,visca 3734-28.JPG,
LABELS,58.4655303955,Rainforest,visca 3734-28.JPG,
LABELS,57.5980682373,Conifer,visca 3734-28.JPG,
LABELS,57.5980682373,Plant,visca 3734-28.JPG,
LABELS,57.5980682373,Tree,visca 3734-28.JPG,
LABELS,57.5980682373,Wood,visca 3734-28.JPG,
LABELS,57.5980682373,Yew,visca 3734-28.JPG,
LABELS,53.7174873352,Bush,visca 3734-28.JPG,
LABELS,53.7012405396,Fir,visca 3734-28.JPG,
LABELS,52.1919250488,Blossom,visca 3734-28.JPG,
LABELS,52.1919250488,Flora,visca 3734-28.JPG,
LABELS,52.1919250488,Flower,visca 3734-28.JPG,
LABELS,51.125289917,Field,visca 3734-28.JPG,
LABELS,51.125289917,Grass,visca 3734-28.JPG,
LABELS,51.125289917,Grassland,visca 3734-28.JPG,
LABELS,51.0926055908,Moss,visca 3734-28.JPG,
LABELS,50.7387771606,Outdoors,visca 3734-28.JPG,
LABELS,50.7033882141,Fence,visca 3734-28.JPG,
LABELS,50.7033882141,Hedge,visca 3734-28.JPG,
LABELS,70.3472824097,Animal,visca 3734-29.JPG,
LABELS,70.3472824097,Chinchilla,visca 3734-29.JPG,
LABELS,70.3472824097,Mammal,visca 3734-29.JPG,
LABELS,70.3472824097,Rodent,visca 3734-29.JPG,
LABELS,64.374671936,Kangaroo,visca 3734-29.JPG,
LABELS,64.374671936,Wallaby,visca 3734-29.JPG,
LABELS,96.5161590576,Animal,visca 3734-30.JPG,
LABELS,96.5161590576,Kangaroo,visca 3734-30.JPG,
LABELS,96.5161590576,Mammal,visca 3734-30.JPG,
LABELS,96.5161590576,Wallaby,visca 3734-30.JPG,
LABELS,88.543296814,Chinchilla,visca 3734-30.JPG,
LABELS,88.543296814,Rodent,visca 3734-30.JPG,
LABELS,74.1576766968,Canine,visca 3734-30.JPG,
LABELS,74.1576766968,Dog,visca 3734-30.JPG,
LABELS,74.1576766968,Eskimo Dog,visca 3734-30.JPG,
LABELS,74.1576766968,Husky,visca 3734-30.JPG,
LABELS,74.1576766968,Pet,visca 3734-30.JPG,
LABELS,74.0428466797,Possum,visca 3734-30.JPG,
LABELS,69.3381500244,Cat,visca 3734-30.JPG,
LABELS,69.3381500244,Siamese,visca 3734-30.JPG,
LABELS,60.1154975891,Conifer,visca 3734-30.JPG,
LABELS,60.1154975891,Plant,visca 3734-30.JPG,
LABELS,60.1154975891,Tree,visca 3734-30.JPG,
LABELS,60.1154975891,Wood,visca 3734-30.JPG,
LABELS,60.1154975891,Yew,visca 3734-30.JPG,
LABELS,53.8327445984,Fence,visca 3734-30.JPG,
LABELS,53.8327445984,Hedge,visca 3734-30.JPG,
LABELS,53.1436271667,Soil,visca 3734-30.JPG,
LABELS,52.8049697876,Forest,visca 3734-30.JPG,
LABELS,52.8049697876,Vegetation,visca 3734-30.JPG,
LABELS,52.3316497803,Vine,visca 3734-30.JPG,
LABELS,52.0112762451,Jungle,visca 3734-30.JPG,
LABELS,52.0112762451,Rainforest,visca 3734-30.JPG,
LABELS,51.5176544189,Moss,visca 3734-30.JPG,
LABELS,51.0641212463,Oak,visca 3734-30.JPG,
LABELS,51.0641212463,Sycamore,visca 3734-30.JPG,
LABELS,51.0641212463,Tree Trunk,visca 3734-30.JPG,
LABELS,50.6603355408,Abyssinian,visca 3734-30.JPG,
LABELS,50.5484352112,Outdoors,visca 3734-30.JPG,
LABELS,50.5098152161,Fir,visca 3734-30.JPG,
LABELS,72.5261306763,Conifer,visca 3734-31.JPG,
LABELS,72.5261306763,Plant,visca 3734-31.JPG,
